"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"BCSTOCT"|"I"|"20-JAN-2020"|"BCSTOCT"|"Tonbridge signals TOC Sidings           "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHASA"|"I"|"20-JAN-2020"|"BCSHASA"|"Hastings Signals Team 1                 "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWORPB"|"I"|"20-JAN-2020"|"BCWORPB"|"Orpington MMA Welding                   "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWORPA"|"I"|"20-JAN-2020"|"BCWORPA"|"Orpington Thermic Welding               "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWHRHB"|"I"|"20-JAN-2020"|"BCWHRHB"|"Herne Hill MMA Welding                  "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWHRHA"|"I"|"20-JAN-2020"|"BCWHRHA"|"Herne Hill Thermic Welding              "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWASHB"|"I"|"20-JAN-2020"|"BCWASHB"|"Orpington Thermic Welding Ashford       "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWASHA"|"I"|"20-JAN-2020"|"BCWASHA"|"Orpington MMA Welding Ashford           "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCGORPA"|"I"|"20-JAN-2020"|"BCGORPA"|"Orpington Grinding                      "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCGHRHA"|"I"|"20-JAN-2020"|"BCGHRHA"|"Herne Hill Grinding                     "|" "|"Welding & Grinding Mob Config                     "|"BCORPWGA  "|"Orpington SM(W&G)"|"Welding & Grinding"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHZ"|"I"|"20-JAN-2020"|"BCCHRHZ"|"Herne Hill Track Work Bank              "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHS"|"I"|"20-JAN-2020"|"BCCHRHS"|"Herne Hill Track SM                     "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHD"|"I"|"20-JAN-2020"|"BCCHRHD"|"Herne Hill Track Midweek Day Production "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHC"|"I"|"20-JAN-2020"|"BCCHRHC"|"Herne Hill Track Midwk Night Production "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHB"|"I"|"20-JAN-2020"|"BCCHRHB"|"Herne Hill Track Weekend Production     "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHA"|"I"|"20-JAN-2020"|"BCCHRHA"|"Herne Hill Track Day Inspection Team    "|" "|"Track Mobile Config                               "|"BCHRHTRA  "|"Herne Hill SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCPLPO"|"I"|"20-JAN-2020"|"BCCPLPO"|"Orpington PLP Train Workbank            "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCPLPH"|"I"|"20-JAN-2020"|"BCCPLPH"|"Herne Hill PLP Train Workbank           "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCORPDU"|"I"|"20-JAN-2020"|"BCORPDU"|"Orpington DU Campaign 5 S&C             "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPB"|"I"|"20-JAN-2020"|"BCCORPB"|"Orpington Track Night Inspection Team   "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPA"|"I"|"20-JAN-2020"|"BCCORPA"|"Orpington Track Day Inspection Team     "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTOCO"|"I"|"20-JAN-2020"|"BCCTOCO"|"Orpington Track TOC Sidings             "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPZ"|"I"|"20-JAN-2020"|"BCCORPZ"|"Orpington Track Work Bank               "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPS"|"I"|"20-JAN-2020"|"BCCORPS"|"Orpington Track SM                      "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPE"|"I"|"20-JAN-2020"|"BCCORPE"|"Orpington Track Sub-Cont Prod Team      "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPD"|"I"|"20-JAN-2020"|"BCCORPD"|"Orpington Track Midweek Prod Team       "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPC"|"I"|"20-JAN-2020"|"BCCORPC"|"Orpington Track Day Prod Team           "|" "|"Track Mobile Config                               "|"BCORPTRA  "|"Orpington SM(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPH"|"I"|"20-JAN-2020"|"BCCORPH"|"Orpington Track Technical Team          "|" "|"Track Mobile Config                               "|"BCORPTRB  "|"Orpington AENG(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHT"|"I"|"20-JAN-2020"|"BCCHRHT"|"Herne Hill Track Engineer               "|" "|"Track Mobile Config                               "|"BCORPTRE  "|"Orpington ENG(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPT"|"I"|"20-JAN-2020"|"BCCORPT"|"Orpington Track Engineer                "|" "|"Track Mobile Config                               "|"BCORPTRE  "|"Orpington ENG(TRACK)"|"Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCUORPC"|"I"|"20-JAN-2020"|"BCUORPC"|"Orpington UTU Testing                   "|" "|"Rail Testing Mobile Config                        "|"BCORPRTA  "|"Orpington SM(RT&L)"|"Rail Testing & Lubrication"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCUORPB"|"I"|"20-JAN-2020"|"BCUORPB"|"Orpington RCF Testing                   "|" "|"Rail Testing Mobile Config                        "|"BCORPRTA  "|"Orpington SM(RT&L)"|"Rail Testing & Lubrication"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCUHRHA"|"I"|"20-JAN-2020"|"BCUHRHA"|"Herne Hill URFDO                        "|" "|"Rail Testing Mobile Config                        "|"BCORPRTA  "|"Orpington SM(RT&L)"|"Rail Testing & Lubrication"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCJORPA"|"I"|"20-JAN-2020"|"BCJORPA"|"Orpington Lubricators                   "|" "|"Welding & Grinding Mob Config                     "|"BCORPRTA  "|"Orpington SM(RT&L)"|"Rail Testing & Lubrication"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCJHRHA"|"I"|"20-JAN-2020"|"BCJHRHA"|"Herne Hill Lubricators                  "|" "|"Welding & Grinding Mob Config                     "|"BCORPRTA  "|"Orpington SM(RT&L)"|"Rail Testing & Lubrication"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLORPD"|"I"|"20-JAN-2020"|"BCLORPD"|"LCM 3 - Orpington                       "|" "|"Level Crossing Mobile Config                      "|"BCORPLXA  "|"Kent Route LCM Orpington"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLORPC"|"I"|"20-JAN-2020"|"BCLORPC"|"LCM 2- Orpington                        "|" "|"Level Crossing Mobile Config                      "|"BCORPLXA  "|"Kent Route LCM Orpington"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVORPB"|"I"|"20-JAN-2020"|"BCVORPB"|"Orpington Vegetation Inspections        "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVORPA"|"I"|"20-JAN-2020"|"BCVORPA"|"Orpington Vegetation                    "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVHRHB"|"I"|"20-JAN-2020"|"BCVHRHB"|"Herne Hill Vegetation Inspections       "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVHRHA"|"I"|"20-JAN-2020"|"BCVHRHA"|"Herne Hill Vegetation                   "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLORPB"|"I"|"20-JAN-2020"|"BCLORPB"|"Orpington Level Crossing Inspection     "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLORPA"|"I"|"20-JAN-2020"|"BCLORPA"|"Orpington W/Timber & Level X            "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLHRHB"|"I"|"20-JAN-2020"|"BCLHRHB"|"Herne Hill Level Crossing Inspection    "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLHRHA"|"I"|"20-JAN-2020"|"BCLHRHA"|"Herne Hill W/Timber & Level X           "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFORPC"|"I"|"20-JAN-2020"|"BCFORPC"|"Orpington Litter                        "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFORPB"|"I"|"20-JAN-2020"|"BCFORPB"|"Orpington Graffiti Removal              "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFORPA"|"I"|"20-JAN-2020"|"BCFORPA"|"Orpington Wheel Timber Inspection       "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFHRHC"|"I"|"20-JAN-2020"|"BCFHRHC"|"Herne Hill Litter                       "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFHRHB"|"I"|"20-JAN-2020"|"BCFHRHB"|"Herne Hill Wheel Timber Inspection      "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFHRHA"|"I"|"20-JAN-2020"|"BCFHRHA"|"Herne Hill Graffiti Removal             "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBTOND"|"I"|"20-JAN-2020"|"BCBTOND"|"TONBRIDGE DRAINAGE INSPECTION           "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBORPD"|"I"|"20-JAN-2020"|"BCBORPD"|"ORPINGTON DRAINAGE INSPECTION           "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBORPC"|"I"|"20-JAN-2020"|"BCBORPC"|"Orpington Fencing Renewals              "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBORPB"|"I"|"20-JAN-2020"|"BCBORPB"|"Orpington Fencing Inspection            "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBORPA"|"I"|"20-JAN-2020"|"BCBORPA"|"Orpington Fencing & Drainage            "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBHRHD"|"I"|"20-JAN-2020"|"BCBHRHD"|"Herne Hill Drainage Inspection          "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBHRHC"|"I"|"20-JAN-2020"|"BCBHRHC"|"Herne Hill Fencing Renewals             "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBHRHB"|"I"|"20-JAN-2020"|"BCBHRHB"|"Herne Hill Fencing Inspection           "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBHRHA"|"I"|"20-JAN-2020"|"BCBHRHA"|"Herne Hill Fencing & Drainage           "|" "|"Offtrack Mobile Config                            "|"BCORPOTA  "|"Orpington VSM(OFFTRACK)"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDOWT"|"I"|"20-JAN-2020"|"BCWDOWT"|"Works Delivery Offtrack Wheel Timbers   "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDOVG"|"I"|"20-JAN-2020"|"BCWDOVG"|"Works Delivery Offtrack Vegetation      "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDOMC"|"I"|"20-JAN-2020"|"BCWDOMC"|"Works Delivery Offtrack Misc            "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDOLX"|"I"|"20-JAN-2020"|"BCWDOLX"|"Works Delivery Offtrack Level Xings     "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDOFE"|"I"|"20-JAN-2020"|"BCWDOFE"|"FENCING                                 "|" "|""|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDODT"|"I"|"20-JAN-2020"|"BCWDODT"|"Works Delivery Offtrack Drainage Track  "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWDODE"|"I"|"20-JAN-2020"|"BCWDODE"|"Works Delivery Offtrack Drainage Earthwo"|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCDOFE "|"I"|"20-JAN-2020"|"BCDOFE "|"Fencing                                 "|" "|"Offtrack Mobile Config                            "|"BCORPWOT  "|"Works Delivery Offtrack"|"Off Track"|"Orpington TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"LATKNTC"|"I"|"20-JAN-2020"|"LATKNTC"|"Radio Communications                    "|" "|"Telecoms Mobile Config                            "|"BTASHTCA  "|"Ashford SM(COMS)"|"Communications"|"Kent RCE"|"Communications"|"Route Programmes - Kent"|"Kent"
"ELLIPSE"|"LATKNTA"|"I"|"20-JAN-2020"|"LATKNTA"|"Ashford Communications                  "|" "|"Telecoms Mobile Config                            "|"BTASHTCA  "|"Ashford SM(COMS)"|"Communications"|"Kent RCE"|"Communications"|"Route Programmes - Kent"|"Kent"
"ELLIPSE"|"LATKNTB"|"I"|"20-JAN-2020"|"LATKNTB"|"Bickley Communications                  "|" "|"Telecoms Mobile Config                            "|"BTBICTCA  "|"Bickley SM(COMS)"|"Communications"|"Kent RCE"|"Communications"|"Route Programmes - Kent"|"Kent"
"ELLIPSE"|"CAODONK"|"I"|"20-JAN-2020"|"CAODONK"|"Doncaster OLE Resilience                "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONX"|"I"|"20-JAN-2020"|"CAODONX"|"Doncaster OLE II Projects               "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONW"|"I"|"20-JAN-2020"|"CAODONW"|"Walkouts & Site Meetings                "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONV"|"I"|"20-JAN-2020"|"CAODONV"|"Doncaster OLE Veg Faults                "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONT"|"I"|"20-JAN-2020"|"CAODONT"|"Doncaster OLE Technical WA              "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONS"|"I"|"20-JAN-2020"|"CAODONS"|"Doncaster OLE Supervisor                "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONL"|"I"|"20-JAN-2020"|"CAODONL"|"Doncaster OLE ISO Provision             "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONJ"|"I"|"20-JAN-2020"|"CAODONJ"|"Doncaster OLE Faults                    "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONH"|"I"|"20-JAN-2020"|"CAODONH"|"Ground Faults req Tii Protection        "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONG"|"I"|"20-JAN-2020"|"CAODONG"|"General Bonding                         "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONF"|"I"|"20-JAN-2020"|"CAODONF"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONE"|"I"|"20-JAN-2020"|"CAODONE"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODOND"|"I"|"20-JAN-2020"|"CAODOND"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONC"|"I"|"20-JAN-2020"|"CAODONC"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONB"|"I"|"20-JAN-2020"|"CAODONB"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAODONA"|"I"|"20-JAN-2020"|"CAODONA"|"Doncaster OLE MST                       "|" "|"Overhead Line Mobile Config                       "|"CADONOLA  "|"Doncaster SM(OLE)"|"OLE"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAPDONS"|"I"|"20-JAN-2020"|"CAPDONS"|"DONCASTER D&P SM                        "|" "|"Distribution &Plant Mob Config                    "|"CADONDPA  "|"Doncaster SM(D&P)"|"Distribution & Plant"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
"ELLIPSE"|"CAPLINA"|"I"|"20-JAN-2020"|"CAPLINA"|"Lincoln D&P North MTCE Team             "|" "|"Distribution &Plant Mob Config                    "|"CADONDPA  "|"Doncaster SM(D&P)"|"Distribution & Plant"|"Doncaster E&PME"|"E&P"|"IMDM Doncaster"|"LNE"
